epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,57.4497,0.99129,3.26055,1.31369,0.00333,1,0.4516,0.36209,0.58999,3.38036,1.01036,0.0001625,0.0001625,0.0001625
